project,variant,label,mean_growth_rate,median_growth_rate,std_growth_rate,max_growth_rate,initial_dry_mass,final_dry_mass,max_dry_mass,fold_change_mass,duration_sec,n_timepoints,generations_used
gene_ko_441imported_2seeds,31,KO: EG10892,0.00037593606783257815,0.00023969178405105937,0.00046564420837223833,0.0026498842102340835,266.9493849022739,5592.863886644089,5592.863886644089,20.951027434251444,14979.0,40,8
gene_ko_441imported_2seeds,32,KO: EG11040,0.00020845476152014364,0.00023323442047116933,8.26125650233504e-05,0.00032034324086568396,266.98395458014215,620.9952359822662,755.3520043779213,2.32596463318869,23413.0,64,8
gene_ko_441imported_2seeds,33,KO: EG10794,0.00020760465153388263,0.0002302238208008395,8.650055510344467e-05,0.0003103083739435658,266.9622474757301,409.4382692211451,742.63375242231,1.5336935206854208,22036.0,59,8
gene_ko_441imported_2seeds,34,KO: G6701,0.00020259393438592954,0.00022524168743405184,7.733890090121678e-05,0.00026919302978325115,266.96993072256623,634.4378008572785,720.002580849944,2.3764391710337707,24567.0,66,8
gene_ko_441imported_2seeds,35,KO: G6237,0.0001869052070188786,0.00020613656819907985,7.21166669623099e-05,0.00027787779461360863,266.9622203869412,516.8790494214572,676.1975614895241,1.9361505484644261,26137.0,70,8
gene_ko_441imported_2seeds,36,KO: EG10709,0.00010580711109540325,7.68973329856662e-05,7.677633391523358e-05,0.000272458803329873,266.9493849022739,297.5989756302823,699.6696635404473,1.1148142399325205,36963.0,96,8
gene_ko_441imported_2seeds,37,KO: G7836,0.00021202150514519863,0.00023060044948807138,0.00010298459818498005,0.0007511127808118157,266.97210497198034,648.9116554586958,694.3112288547368,2.4306346744608445,24266.0,65,8
gene_ko_441imported_2seeds,38,KO: EG11736,0.0001935158037935473,0.00021127620803865877,7.288186439902665e-05,0.00029110331364003654,266.9758116187776,673.9983824942876,688.6559129994866,2.524567219807573,26382.0,71,8
gene_ko_441imported_2seeds,39,KO: EG12078,0.00020260926152999048,0.0002183945541981431,8.0156778876384e-05,0.0003252304159799846,266.98047329471797,554.7488267577212,777.9122135567238,2.0778629235005424,24372.0,67,8
gene_ko_441imported_2seeds,40,KO: EG11663,0.00020991943503487226,0.0002369543325521586,8.128253652042814e-05,0.0003086960812773754,266.973615174168,708.3280576117343,771.8770772136334,2.653176259195636,24345.0,65,8
gene_ko_441imported_2seeds,41,KO: EG10904,0.00035150497002029807,0.00023868042495443583,0.0004582162268648366,0.002879333295889011,266.9493849022739,5458.587538697853,5458.587538697853,20.44802440993134,18334.0,49,8
gene_ko_441imported_2seeds,42,KO: EG10532,9.815839654048898e-05,6.499452086880621e-05,8.786414483899817e-05,0.0005190814165768612,266.97579700588597,249.42660996767347,654.5536933538042,0.9342667491397147,38831.0,101,8
gene_ko_441imported_2seeds,43,KO: EG10188,0.0001862059250789249,0.00020485705810493668,6.951443646422617e-05,0.00028207020873443673,266.9416255065785,594.8144828856923,700.925711581501,2.228256764964645,26766.0,72,8
gene_ko_441imported_2seeds,44,KO: EG10808,0.00019566436134314284,0.00021348289666333072,7.534027063054824e-05,0.0002846684424208115,266.97675902596336,648.6887548895718,720.5826502975942,2.429757396322603,26134.0,70,8
gene_ko_441imported_2seeds,45,KO: EG10052,0.0002104295675893746,0.0002329002589427378,8.276545946529145e-05,0.0003028162237997671,266.97343934902676,627.2174577779017,753.2729167559808,2.3493627654768727,23600.0,63,8
gene_ko_441imported_2seeds,46,KO: EG10027,0.0002025101162779917,0.00022255215992335846,7.615263770137475e-05,0.0002834857055864523,266.9592359569476,687.566040516313,717.614413032748,2.575546929671302,25309.0,68,8
